$GNRMC,122706.90,A,3600.74945,N,12919.16082,E,2.828,47.99,260620,,,A*4B
$GNRMC,122707.00,A,3600.74950,N,12919.16091,E,2.904,48.23,260620,,,A*44
$GNRMC,122707.10,A,3600.74955,N,12919.16100,E,2.847,48.97,260620,,,A*40
$GNRMC,122707.20,A,3600.74962,N,12919.16109,E,3.201,49.95,260620,,,A*44
$GNRMC,122707.30,A,3600.74966,N,12919.16116,E,2.774,48.78,260620,,,A*4B
$GNRMC,122707.40,A,3600.74972,N,12919.16127,E,3.100,49.25,260620,,,A*46
$GNRMC,122707.50,A,3600.74977,N,12919.16133,E,2.898,48.35,260620,,,A*4E
$GNRMC,122707.60,A,3600.74983,N,12919.16139,E,2.747,45.14,260620,,,A*4F
$GNRMC,122707.70,A,3600.74989,N,12919.16145,E,2.695,40.98,260620,,,A*40
$GNRMC,122707.80,A,3600.74992,N,12919.16153,E,2.577,41.29,260620,,,A*46
$GNRMC,122707.90,A,3600.74997,N,12919.16162,E,3.168,42.61,260620,,,A*44
$GNRMC,122708.00,A,3600.75001,N,12919.16170,E,2.938,45.63,260620,,,A*4F
$GNRMC,122708.10,A,3600.75008,N,12919.16179,E,2.906,48.32,260620,,,A*4A
$GNRMC,122708.20,A,3600.75016,N,12919.16183,E,2.946,45.01,260620,,,A*4A
$GNRMC,122708.30,A,3600.75023,N,12919.16186,E,2.746,40.92,260620,,,A*49
$GNRMC,122708.40,A,3600.75027,N,12919.16188,E,2.563,37.21,260620,,,A*49
$GNRMC,122708.50,A,3600.75035,N,12919.16194,E,2.823,33.71,260620,,,A*4E
$GNRMC,122708.60,A,3600.75043,N,12919.16194,E,2.277,33.32,260620,,,A*40
$GNRMC,122708.70,A,3600.75053,N,12919.16201,E,2.601,34.96,260620,,,A*43
$GNRMC,122708.80,A,3600.75060,N,12919.16206,E,2.603,36.65,260620,,,A*47
$GNRMC,122708.90,A,3600.75070,N,12919.16207,E,2.242,32.48,260620,,,A*4C
$GNRMC,122709.00,A,3600.75077,N,12919.16216,E,2.788,35.73,260620,,,A*4F
