time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4080390,36.01252583,129.319243,57.96608185,13.96256123,1,328,,1.72265625,2.26171875,-1.234375,0.259765625,-0.150390625,0.396484375,1.27734375,-7.25,0.4140625,
4080391,,,,,,,,1.50390625,1.79296875,-1.15625,0.2265625,-0.10546875,0.32421875,1.01171875,-7.71484375,0.53125,
4080392,,,,,,,,1.39453125,1.640625,-1.08984375,0.216796875,-0.09375,0.294921875,0.89453125,-7.87109375,0.60546875,
4080393,,,,,,,,1.07421875,0.984375,-0.8359375,0.1796875,-0.06640625,0.234375,0.55078125,-8.515625,0.875,
4080394,,,,,,,,0.8359375,0.09375,-0.66796875,0.1328125,-0.009765625,0.150390625,0.28125,-9.40234375,1.06640625,
4080395,,,,,,,,0.4609375,-0.375,-0.33203125,0.12109375,0.03515625,0.09765625,-0.1015625,-9.859375,1.41015625,
4080396,,,,,,,,0.35546875,-0.3359375,-0.22265625,0.126953125,0.072265625,0.080078125,-0.21484375,-9.82421875,1.52734375,
4080397,,,,,,,,0.0859375,0.0859375,-0.0390625,0.119140625,0.15234375,0.052734375,-0.484375,-9.40234375,1.71875,
4080398,,,,,,,,0.4765625,0.5,-0.20703125,0.09765625,0.21875,0.029296875,-0.1015625,-8.9765625,1.56640625,
4080399,,,,,,,,0.62890625,0.4921875,-0.484375,0.091796875,0.23046875,0.0234375,0.05078125,-8.9765625,1.296875,
4080400,36.01252683,129.319242,57.87593169,14.07351987,1.2,324,0,0.984375,0.4140625,-0.76171875,0.091796875,0.26171875,-0.021484375,0.3984375,-9.0546875,1.02734375,3
4080401,,,,,,,,1.05859375,0.0234375,-0.84375,0.189453125,0.2578125,-0.0390625,0.47265625,-9.4375,0.953125,3
4080402,,,,,,,,1.08984375,-0.58984375,-0.5625,0.30078125,0.173828125,-0.04296875,0.51171875,-10.046875,1.2578125,3
4080403,,,,,,,,1.20703125,-0.7109375,-0.5390625,0.34375,0.107421875,-0.041015625,0.62890625,-10.1640625,1.296875,3
4080404,,,,,,,,1.16796875,-0.95703125,-0.53125,0.345703125,-0.00390625,-0.033203125,0.58984375,-10.390625,1.3359375,3
4080405,,,,,,,,1.015625,-0.99609375,-0.79296875,0.28125,-0.00390625,-0.013671875,0.4375,-10.43359375,1.10546875,3
4080406,,,,,,,,0.77734375,-0.92578125,-0.88671875,0.2265625,0.072265625,0.0078125,0.20703125,-10.35546875,1.02734375,3
4080407,,,,,,,,0.40234375,-0.78125,-0.83203125,0.1328125,0.142578125,0.029296875,-0.17578125,-10.203125,1.10546875,3
4080408,,,,,,,,0.171875,-0.703125,-0.80078125,0.125,0.16015625,0.041015625,-0.40625,-10.12890625,1.14453125,3
4080409,,,,,,,,-0.05859375,-0.78125,-0.734375,0.095703125,0.185546875,0.044921875,-0.63671875,-10.203125,1.21875,3
4080410,36.01252767,129.3192408,57.77075675,14.16598521,1.3,318,,-0.35546875,-0.78125,-0.51171875,0.091796875,0.26171875,-0.021484375,0.3984375,-9.0546875,1.02734375,3
4080411,,,,,,,,-0.3125,-0.68359375,-0.42578125,-0.052734375,0.228515625,-0.001953125,-0.90625,-10.08984375,1.52734375,3
4080412,,,,,,,,0.26953125,-1.28515625,-0.53515625,-0.1640625,0.1640625,-0.029296875,-0.33203125,-10.6953125,1.41015625,3
4080413,,,,,,,,0.53125,-1.74609375,-0.51953125,-0.232421875,0.115234375,-0.044921875,-0.0625,-11.16015625,1.41015625,3
4080414,,,,,,,,0.984375,-3.38671875,-0.07421875,-0.345703125,0.015625,-0.0859375,0.3984375,-12.8046875,1.83203125,3
4080415,,,,,,,,0.09375,-3.72265625,0.6953125,-0.423828125,-0.099609375,-0.11328125,-0.484375,-13.15234375,2.5625,3
4080416,,,,,,,,-1.0703125,-2.60546875,1.3828125,-0.474609375,-0.20703125,-0.142578125,-1.6328125,-12.04296875,3.2109375,3
4080417,,,,,,,,-1.5625,-1.21875,1.4765625,-0.576171875,-0.2890625,-0.15234375,-2.09375,-10.6640625,3.25,3
4080418,,,,,,,,-1.1875,-1.59375,1.578125,-0.67578125,-0.33203125,-0.16015625,-1.7109375,-11.05078125,3.328125,3
4080419,,,,,,,,-0.4140625,-3.0546875,2.4609375,-0.978515625,-0.373046875,-0.17578125,-0.90625,-12.54296875,4.09375,3
4080420,36.0125285,129.3192397,57.66558181,14.25845054,1.3,316,,-0.359375,-3.921875,3.16796875,0.091796875,0.26171875,-0.021484375,0.3984375,-9.0546875,1.02734375,3
4080421,,,,,,,,-1.00390625,-3.9140625,3.3828125,-0.5078125,-0.279296875,-0.267578125,-1.44140625,-13.421875,4.859375,3
4080422,,,,,,,,-0.73046875,-2.6015625,3.14453125,-0.265625,-0.484375,-0.28125,-1.13671875,-12.1171875,4.58984375,3
4080423,,,,,,,,0.19921875,-2.08984375,3.1015625,-0.4140625,-0.62109375,-0.26171875,-0.17578125,-11.6171875,4.515625,3
4080424,,,,,,,,0.65625,-1.890625,3.0234375,-0.490234375,-0.560546875,-0.2265625,0.3203125,-11.4296875,4.3984375,3
4080425,,,,,,,,0.80859375,-1.15234375,2.60546875,-0.072265625,-0.33984375,-0.2109375,0.51171875,-10.69921875,3.94140625,3
4080426,,,,,,,,0.6484375,-1.0390625,2.18359375,0.078125,-0.29296875,-0.169921875,0.359375,-10.58984375,3.51953125,3
4080427,,,,,,,,0.39453125,-1.15234375,1.96875,0.40234375,-0.15234375,-0.150390625,-0.0625,-10.9296875,3.3671875,3
4080428,,,,,,,,0.109375,-1.34765625,1.99609375,0.435546875,-0.060546875,-0.15234375,-0.25390625,-10.47265625,3.3671875,3
4080429,,,,,,,,-0.01953125,-0.5859375,1.73046875,0.376953125,0.021484375,-0.125,-0.29296875,-9.78515625,2.90625,3
4080430,36.01252933,129.3192387,57.57543178,14.35091598,1.2,317,,-0.07421875,0.1015625,1.12109375,0.3515625,0.111328125,-0.177734375,-0.3671875,-8.74609375,2.1015625,3
