time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
2381854,,,,,,,,-0.1875,-0.0859375,-0.15625,0.01953125,0.087890625,0.01953125,-0.0859375,-9.546875,1.9296875,2
2381855,,,,,,,,-0.10546875,-0.0859375,-0.2265625,0.033203125,0.091796875,0.021484375,-0.01171875,-9.546875,1.8515625,2
2381856,,,,,,,,-0.12890625,-0.046875,-0.2578125,0.048828125,0.08984375,0.037109375,-0.05078125,-9.5078125,1.8125,2
2381857,,,,,,,,-0.1953125,-0.0390625,-0.21875,0.048828125,0.08203125,0.0390625,-0.125,-9.5078125,1.8515625,2
2381858,,,,,,,,-0.1484375,-0.0859375,-0.140625,0.048828125,0.08203125,0.03515625,-0.0859375,-9.546875,1.9296875,2
2381859,,,,,,,,-0.140625,-0.046875,-0.171875,0.033203125,0.087890625,0.025390625,-0.0859375,-9.51171875,1.890625,2
2381860,36.0129495,129.3187972,17.77436699,60.97211797,0,65535,,-0.171875,-0.0078125,-0.171875,0.033203125,0.08203125,0.037109375,-0.125,-9.47265625,1.890625,2
2381861,,,,,,,,-0.1171875,-0.046875,-0.1640625,0.037109375,0.083984375,0.029296875,-0.0859375,-9.51171875,1.890625,2
2381862,,,,,,,,-0.109375,-0.0390625,-0.15625,0.033203125,0.068359375,0.03515625,-0.0859375,-9.51171875,1.890625,2
2381863,,,,,,,,-0.171875,-0.046875,-0.15625,0.025390625,0.068359375,0.025390625,-0.1640625,-9.51171875,1.890625,2
2381864,,,,,,,,-0.1328125,-0.0859375,-0.234375,0.029296875,0.0703125,0.03125,-0.125,-9.55078125,1.8125,2
2381865,,,,,,,,-0.1640625,-0.0390625,-0.1875,0.029296875,0.0703125,0.029296875,-0.1640625,-9.5078125,1.8515625,2
2381866,,,,,,,,-0.1484375,0.0078125,-0.2578125,0.029296875,0.060546875,0.03515625,-0.1640625,-9.47265625,1.7734375,2
2381867,,,,,,,,-0.140625,-0.0390625,-0.25,0.025390625,0.05859375,0.037109375,-0.1640625,-9.51171875,1.7734375,2
2381868,,,,,,,,-0.1328125,-0.03125,-0.25,0.0234375,0.0625,0.02734375,-0.1640625,-9.51171875,1.7734375,2
2381869,,,,,,,,-0.1640625,-0.03125,-0.25,0.0234375,0.0546875,0.025390625,-0.203125,-9.51171875,1.7734375,2
2381870,36.01294933,129.318797,17.75934221,60.95362473,0,65535,,-0.078125,-0.10546875,-0.2734375,0.033203125,0.08203125,0.037109375,-0.125,-9.47265625,1.890625,2
2381871,,,,,,,,-0.1015625,-0.14453125,-0.265625,0.01171875,0.052734375,0.03125,-0.1640625,-9.6171875,1.734375,2
2381872,,,,,,,,-0.171875,-0.14453125,-0.2578125,0.017578125,0.05078125,0.025390625,-0.2421875,-9.6171875,1.734375,2
2381873,,,,,,,,-0.1640625,-0.09765625,-0.2578125,0.021484375,0.0546875,0.029296875,-0.2421875,-9.578125,1.734375,2
2381874,,,,,,,,-0.19140625,0.0234375,-0.40234375,0.009765625,0.052734375,0.02734375,-0.27734375,-9.46875,1.58203125,2
2381875,,,,,,,,-0.18359375,0.21484375,-0.5,0.01171875,0.052734375,0.025390625,-0.27734375,-9.27734375,1.46875,2
2381876,,,,,,,,-0.28515625,0.16796875,-0.67578125,0.013671875,0.046875,0.00390625,-0.39453125,-9.3125,1.27734375,2
2381877,,,,,,,,-0.28515625,0.0546875,-0.8984375,0.021484375,0.046875,-0.00390625,-0.39453125,-9.4296875,1.046875,2
2381878,,,,,,,,-0.28515625,0.0546875,-0.9375,0.01171875,0.044921875,-0.00390625,-0.39453125,-9.43359375,1.0078125,2
2381879,,,,,,,,-0.19921875,-0.0625,-0.9765625,0.009765625,0.05078125,0.00390625,-0.31640625,-9.546875,0.96875,2
2381880,36.01294917,129.318797,17.75934225,60.93513153,0,65535,,-0.046875,-0.21484375,-0.9375,0.033203125,0.08203125,0.037109375,-0.125,-9.47265625,1.890625,2
2381881,,,,,,,,0.265625,-0.75,-0.78515625,-0.001953125,0.068359375,0.076171875,0.140625,-10.234375,1.16015625,2
2381882,,,,,,,,0.6640625,-1.1328125,-0.70703125,0.005859375,0.0859375,0.095703125,0.5234375,-10.6171875,1.23828125,2
2381883,,,,,,,,0.90234375,-1.140625,-0.59375,0.005859375,0.08984375,0.09765625,0.75390625,-10.62109375,1.3515625,2
2381884,,,,,,,,0.796875,-0.7890625,-0.69921875,0.05859375,0.1015625,0.119140625,0.640625,-10.2734375,1.23828125,2
2381885,,,,,,,,0.4375,-0.40625,-0.859375,0.0546875,0.08984375,0.095703125,0.2578125,-9.89453125,1.0859375,2
2381886,,,,,,,,0.25390625,-0.17578125,-0.9765625,-0.0234375,0.0859375,-0.01953125,0.06640625,-9.65625,0.96875,2
2381887,,,,,,,,0.23828125,-0.0234375,-1.04296875,-0.140625,0.0703125,-0.1875,0.06640625,-9.51171875,0.89453125,2
2381888,,,,,,,,0.23828125,0.015625,-1.07421875,-0.173828125,0.06640625,-0.236328125,0.06640625,-9.46875,0.85546875,2
2381889,,,,,,,,0.16796875,0.17578125,-1.08984375,-0.203125,0.05859375,-0.287109375,0.02734375,-9.31640625,0.81640625,2
2381890,36.01294917,129.3187972,17.77436707,60.93513156,0,65535,,-0.15625,0.18359375,-0.890625,-0.298828125,0.0546875,-0.337890625,-0.2421875,-9.3125,0.96875,2
2381891,,,,,,,,-0.5703125,0.078125,-0.58984375,-0.375,0.0625,-0.37109375,-0.625,-9.43359375,1.23828125,2
2381892,,,,,,,,-0.73828125,0.1171875,-0.48828125,-0.408203125,0.068359375,-0.39453125,-0.77734375,-9.390625,1.31640625,2
2381893,,,,,,,,-1.3125,0.09375,-0.2890625,-0.4765625,0.083984375,-0.431640625,-1.3125,-9.43359375,1.46875,2
