time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
2405069,,,,,,,,0.9140625,-1.49609375,1.1875,-0.11328125,-0.20703125,-0.109375,0.296875,-10.765625,3.4609375,2
2405070,36.012962,129.3188255,20.32858389,62.35911402,1.6,52,,1.08984375,-0.07421875,0.34375,-0.818359375,-0.119140625,0.29296875,0.48828125,-9.35546875,2.6171875,2
2405071,,,,,,,,1.2890625,1.0859375,-0.546875,0.044921875,-0.4296875,-0.060546875,0.71875,-8.20703125,1.734375,2
2405072,,,,,,,,1.28125,1.390625,-0.66796875,0.11328125,-0.453125,-0.06640625,0.71875,-7.90234375,1.62109375,2
2405073,,,,,,,,1.2109375,2.28125,-0.796875,0.23046875,-0.482421875,-0.091796875,0.6796875,-7.015625,1.5078125,2
2405074,,,,,,,,1.1640625,2.703125,-0.8046875,0.234375,-0.4765625,-0.1171875,0.640625,-6.59765625,1.5078125,2
2405075,,,,,,,,1.1640625,3.4296875,-0.875,0.087890625,-0.44140625,-0.162109375,0.6796875,-5.87109375,1.46875,2
2405076,,,,,,,,1.140625,4.2421875,-1.10546875,-0.025390625,-0.412109375,-0.16015625,0.6796875,-5.0625,1.23828125,2
2405077,,,,,,,,1.15625,4.47265625,-1.19140625,-0.0625,-0.40234375,-0.16796875,0.71875,-4.828125,1.16015625,2
2405078,,,,,,,,0.9765625,4.85546875,-1.296875,-0.087890625,-0.39453125,-0.1953125,0.5625,-4.4453125,1.046875,2
2405079,,,,,,,,0.70703125,5.015625,-1.47265625,-0.08984375,-0.384765625,-0.244140625,0.33203125,-4.30078125,0.85546875,2
2405080,36.01296267,129.3188265,20.41873265,62.43308706,1.4,49,,-0.2109375,5.25390625,-1.7734375,-0.09765625,-0.373046875,-0.28515625,-0.5078125,-4.0625,0.546875,2
2405081,,,,,,,,-0.625,5.30078125,-1.765625,-0.0703125,-0.3359375,-0.26953125,-0.890625,-4.0234375,0.546875,2
2405082,,,,,,,,-1.15625,5.14453125,-1.78515625,-0.021484375,-0.2734375,-0.224609375,-1.390625,-4.1796875,0.51171875,2
2405083,,,,,,,,-1.41015625,5.03125,-1.71875,0.009765625,-0.244140625,-0.201171875,-1.62109375,-4.296875,0.5859375,2
2405084,,,,,,,,-1.9609375,4.6484375,-1.7578125,0.06640625,-0.171875,-0.18359375,-2.15625,-4.6796875,0.546875,2
2405085,,,,,,,,-2.17578125,4.44921875,-1.80078125,0.1015625,-0.087890625,-0.205078125,-2.34765625,-4.87109375,0.51171875,2
2405086,,,,,,,,-2.23828125,4.1796875,-2.078125,0.1328125,-0.015625,-0.23046875,-2.38671875,-5.140625,0.2421875,2
2405087,,,,,,,,-2.078125,3.4453125,-2.4375,0.1484375,0.064453125,-0.25390625,-2.1953125,-5.8671875,-0.1015625,2
2405088,,,,,,,,-1.89453125,3.20703125,-2.484375,0.16796875,0.10546875,-0.25,-2.00390625,-6.09765625,-0.140625,2
2405089,,,,,,,,-1.2265625,2.25,-2.53125,0.208984375,0.185546875,-0.26953125,-1.3125,-7.0546875,-0.1796875,2
2405090,36.0129635,129.3188278,20.53893101,62.52555337,1.4,53,,-1,-0.33203125,-1.96484375,0.294921875,0.31640625,-0.1875,-1.046875,-9.6171875,0.43359375,2
